DIVA;PlatformText;Municipality;MunicipalityID;Longitude;Latitude
60230576;Pledichen;Wien;90001;15.243.467;48.087.656
60230577;Lehen Schleinzerhof;Wien;90001;15.244.186;48.094.502
60230578;Hofstetten bei Ruprechtshofen;Wien;90001;15.259.547;48.104.377
60230579;Ruprechtshofen Rottenhof;Wien;90001;1.527.215;48.126.207
60230580;Etzen/Rupr. Abzw. Laserthal;Wien;90001;15.266.464;48.112.606
60230581;Diesendorf bei St. Leonhard;Wien;90001;15.249.441;48.092.762
60230582;Waasen/Oberndorf;Wien;90001;15.221.207;48.095.252
60230583;Gassen/St. Leonhard Ort;Wien;90001;15.293.009;48.155.916
60230584;Großweichselbach Schloss;Wien;90001;15.292.273;48.173.747
60230585;Oed bei Haslach;Wien;90001;15.340.521;48.161.705
60230586;Steinparz;Wien;90001;15.353.466;48.168.918
60230587;Sooß bei Hürm Loosdorfer Str.;Wien;90001;15.367.704;48.169.751
60230588;Groß-Schollach Loosdorfer Str.;Wien;90001;15.377.801;48.179.564
60230589;Loosdorf/Melk Linzer Str. 38;Wien;90001;15.394.905;4.820.265
60230592;Thal bei St. Leonhard;Wien;90001;15.300.223;48.157.642
60230593;Neupölla Kirche;Wien;90001;15.446.927;48.642.533
60230600;Weistrach Abzw. Bhf./Bruckmayr;Wien;90001;14.609.571;48.077.087
60230601;Stadt Haag Holzleiten;Wien;90001;1.459.085;48.099.853
60230603;Stadt Haag Weistracher Str.;Wien;90001;14.572.174;48.102.787
60230604;Thurnsdorf Süd;Wien;90001;14.489.475;48.172.699
60230605;Stadt Haag Winnersdorf;Wien;90001;145.958;48.088.106
60230606;Klein-Erla Transformator;Wien;90001;14.548.971;4.818.959
60230607;St. Valentin Hauptplatz/Kirche;Wien;90001;14.532.981;48.175.221
60230608;Wr. Neustadt Stadion;Wien;90001;16.256.488;47.840.798
60230618;Gmünd Litschauer Straße;Wien;90001;14.983.396;48.776.199
60230619;Gmünd Mühlgasse;Wien;90001;14.984.941;48.774.299
60230622;Etzen/Ruprechtshf Abzw. Graben;Wien;90001;15.263.113;48.108.828
60230623;Gmünd Volksschule;Wien;90001;14.987.429;4.876.749
60230624;Grillenreith;Wien;90001;15.345.067;48.163.526
60230626;Gmünd Conrathstraße;Wien;90001;14.969.229;48.759.295
60230628;Gmünd Lagerstraße;Wien;90001;14.980.144;48.761.042
60230629;Albrechts/Gmünd Kapelle;Wien;90001;15.010.336;48.743.866
60230630;Waldenstein Feuerwehr;Wien;90001;15.016.678;48.728.835
60230631;Großhöbarten Ort;Wien;90001;15.038.543;4.873.585
60230632;Kleinruprechts Ort;Wien;90001;15.027.548;48.721.214
60230633;Groß-Neusiedl Oedgarten;Wien;90001;15.016.499;48.714.434
60230634;Zehenthöf Ort;Wien;90001;15.019.697;48.704.048
60230635;Grünbach bei Waldenstein Ort;Wien;90001;15.029.165;48.707.605
60230638;Pöchlarn Manker Straße/EKZ;Wien;90001;15.208.541;48.209.595
60230639;Tobaj Sauerberg;Wien;90001;16.292.017;47.085.751
60230640;Groß-Schollach Kapelle;Wien;90001;1.538.179;4.817.845
60230641;Golling/Erlauf Volksschule;Wien;90001;15.180.998;48.205.099
60230644;Kolm bei Erlauf Ort;Wien;90001;15.158.388;48.168.427
60230645;Plaika b.Erlauf Süd;Wien;90001;15.164.712;48.166.037
60230646;Ratzenberg b. Pöchlarn;Wien;90001;15.151.381;4.817.833
60230647;Holzern Landesstraße;Wien;90001;15.154.812;48.189.895
60230648;Neustift bei Krummnußbaum;Wien;90001;15.151.938;48.200.033
60230649;Krummnußbaum Annastift;Wien;90001;15.149.638;48.206.476
60230650;Krummnußbaum Mittelschule;Wien;90001;15.165.116;48.207.625
60230651;Krummnußbaum Kirchengasse;Wien;90001;15.159.394;48.209.577
60230652;Krummnußbaum/Donau Donaufähre;Wien;90001;15.150.923;48.210.307
60230653;Krummnußbaum Tausendgrabenweg;Wien;90001;15.174.755;48.204.386
60230654;Golling/Erlauf Blaubergstraße;Wien;90001;15.180.828;48.202.548
60230655;Wallenbach;Wien;90001;15.132.633;48.206.996
60230656;Diedersdorf Landesstraße;Wien;90001;15.121.072;48.203.278
60230657;Allentsteig Wurmbacher Allee;Wien;90001;15.335.383;48.700.219
60230658;Allentsteig Steinlbreite;Wien;90001;15.337.404;48.702.869
60230659;Allentsteig Wiener Straße 45;Wien;90001;1.534.027;48.707.279
60230660;Ybbs/Donau Feuerwehr;Wien;90001;15.084.034;48.172.855
60230661;Krummnußbaum Bahnhofstr.;Wien;90001;15.154.857;48.210.558
60230663;Groß-Neusiedl Nord;Wien;90001;15.016.517;48.715.495
60230664;Ybbs/Donau Unterhaus;Wien;90001;15.107.902;48.169.302
60230667;Säusenstein Süd;Wien;90001;15.115.754;48.189.937
60230668;Säusenstein Parkstraße;Wien;90001;15.115.556;48.193.476
60230670;Aigen bei Ybbs Sonnenhang;Wien;90001;15.118.242;48.186.122
60230672;Waasen/Neumarkt;Wien;90001;15.073.793;48.151.817
60230673;Zillingdorf Grubenweg;Wien;90001;16.331.111;47.857.255
60230675;Bad Erlach Therme;Wien;90001;16.206.991;47.733.882
60230676;Wolfsberg bei Neumarkt;Wien;90001;15.081.285;48.142.754
60230677;Königstetten/Bergland;Wien;90001;15.099.467;4.814.547
60230678;Kemmelbach Essmeister;Wien;90001;15.092.523;48.153.872
60230680;Bad Fischau Am Saatzen;Wien;90001;16.173.466;47.835.666
60230681;Bad Fischau Badgasse;Wien;90001;16.167.016;47.832.054
60230685;Feuerwerksanstalt Heideweg;Wien;90001;16.200.146;47.853.784
60230686;Feuerwerksanstalt Neubaugasse;Wien;90001;1.620.197;47.855.538
60230687;Feuerwerksanstalt Steinfeldweg;Wien;90001;16.203.155;47.857.448
60230688;Wr. Neustadt Josef-Mohr-Gasse;Wien;90001;1.624.181;4.783.364
60230689;Wr. Neustadt J.-Feichtinger-G.;Wien;90001;16.215.049;47.821.856
60230690;Wr. Neustadt Libellengasse;Wien;90001;16.211.285;47.823.135
60230691;Wr. Neustadt Leithakoloniestr.;Wien;90001;16.269.729;47.799.914
60230692;Weikersdorf Sportplatz;Wien;90001;16.160.153;4.780.593
60230693;Massendorf Abzw. Mank;Wien;90001;15.367.381;48.085.963
60230695;Weikersdorf Industriestraße;Wien;90001;16.164.887;47.806.678
60230696;Weikersdorf Luckerweg;Wien;90001;16.190.435;47.806.473
60230697;Wöllersdorf Staudiglgasse;Wien;90001;16.165.408;47.867.652
60230698;Oberndorf/Melk Abzw. Lingheim;Wien;90001;1.521.614;48.058.994
60230699;Oberndorf/Melk Ganz/Wies;Wien;90001;15.227.028;48.057.884
60230702;Wr. Neustadt Moorgasse;Wien;90001;16.230.015;47.817.609
60230703;Brunn/Schneebergb. Schafflerw.;Wien;90001;16.162.399;47.821.349
60230704;Unterdambach Blindenheim;Wien;90001;15.881.711;48.183.679
60230705;Neulengbach Volksschule;Wien;90001;15.910.691;48.196.758
60230706;Unterdambach Amadeusgasse;Wien;90001;1.588.473;48.182.493
60230707;Weiding Abzw. Obereichen;Wien;90001;1.587.836;48.209.421
60230708;Obereichen;Wien;90001;15.877.453;48.213.258
60230709;Mosletzberg;Wien;90001;15.874.641;48.217.382
60230710;Berging bei Neulengbach;Wien;90001;15.864.455;48.225.007
60230712;Wr. Neustadt Primelgasse;Wien;90001;16.210.225;4.781.034
60230714;Pressbaum Sacré Coeur;Wien;90001;16.081.937;48.185.218
60230715;Eichgraben Winklstraße;Wien;90001;15.980.553;48.181.732
60230716;Maierhöfen/Ma Anzb Habsburgerg;Wien;90001;15.945.932;48.187.021
60230717;Maria Anzbach Friedhof;Wien;90001;1.593.411;48.189.638
60230718;Maria Anzbach Schwabstraße;Wien;90001;15.929.511;48.190.596
60230719;Schwarzau/Geb. Jagerhof;Wien;90001;15.693.685;47.843.336
60230720;Hofstatt Hubertusgasse;Wien;90001;15.922.153;48.191.668
60230721;Eichgraben Bergstraße;Wien;90001;15.985.107;4.817.957
60230722;Maria Anzbach Volksschule;Wien;90001;15.929.223;48.190.051
60230724;Neulengbach Untereichen;Wien;90001;15.910.897;48.209.481
60230725;Großgraben Unterort;Wien;90001;15.900.064;48.237.879
60230726;Haghöfen Ort;Wien;90001;15.931.235;48.241.415
60230727;Grabensee Hauptstraße;Wien;90001;15.934.838;48.233.577
60230728;Johannesberg Kirchengasse;Wien;90001;15.956.819;48.218.208
60230729;Dörfl bei Asperhofen Ort;Wien;90001;15.956.478;48.222.314
60230730;Paisling Weidenstraße;Wien;90001;15.957.107;48.231.273
60230732;Hofstatt Leopold-Figl-Gasse;Wien;90001;15.916.629;48.193.854
60230734;Dürnbach bei Wieselburg Süd;Wien;90001;15.160.193;4.812.231
60230737;Loipersbach Peischinger Straße;Wien;90001;16.121.777;47.718.359
60230738;Guntrams Siedlung;Wien;90001;16.152.095;47.717.192
60230740;Seebenstein Aspanger Straße;Wien;90001;16.141.666;47.702.407
60230741;Schiltern Pittener Straße;Wien;90001;16.162.327;47.701.059
60230742;Warth Marktplatz;Wien;90001;1.612.802;47.652.931
60230743;Grimmenstein Hütten;Wien;90001;16.128.227;47.622.812
60230746;Strem Seniorenzentrum;Wien;90001;16.419.335;47.044.019
60230747;Krumbach Gasthaus Schwarz;Wien;90001;16.190.525;47.522.947
60230751;Oberdorf/Bgld Gh. Konrath;Wien;90001;16.212.848;47.226.773
60230753;Olbendorf Schoada;Wien;90001;16.225.595;47.208.639
60230754;Hochegg Föhrenweg;Wien;90001;16.107.449;47.612.766
60230755;Hochegg Abzw. Reha-Zentrum;Wien;90001;16.094.827;47.614.268
60230756;Hochegg Himberger Straße;Wien;90001;16.090.839;47.613.693
60230757;Hochegg Abzw. LKH;Wien;90001;16.088.261;47.614.195
60230760;Hochegg Reha-Zentrum;Wien;90001;16.097.747;47.615.431
60230762;Grimmenstein Abzw. Hochegg;Wien;90001;16.120.205;47.607.661
60230763;Grimmenstein Abzw. Lucka;Wien;90001;16.111.446;47.609.326
60230765;Kirchau Ort;Wien;90001;16.090.192;47.655.412
60230767;Warth Bildungszentrum;Wien;90001;161.221;47.651.764
60230768;Scheiblingkirchen Schulen;Wien;90001;16.132.682;47.655.697
60230769;Grimmenstein Steinmühlenstraße;Wien;90001;16.121.813;47.609.078
60230770;Neuberg/Bgld Ziehbrunnen;Wien;90001;16.248.538;47.182.911
60230771;Warth Kirchauer Straße 14;Wien;90001;161.062;47.654.559
60230772;Edlitz Schulen;Wien;90001;16.139.752;47.598.503
60230774;Olbersdorf Kapelle;Wien;90001;16.118.247;47.597.091
60230775;Rohr im Gebirge Rohrwiese;Wien;90001;15.719.359;47.889.896
60230776;Aspang Markt Unteraspang B54;Wien;90001;16.099.032;475.696
60230778;Aspang Markt Unteraspang VS;Wien;90001;16.100.262;47.570.237
60230780;Kirchberg/Wechsel St. Wolfgang;Wien;90001;15.999.094;47.608.497
60230781;Kirchberg/Wechsel Abzw. Ramerg;Wien;90001;16.017.527;47.608.581
60230782;Kirchberg/Wechsel Abzw.Haslei.;Wien;90001;16.026.484;47.608.363
60230783;Kirchberg/Wechsel Au 111/310;Wien;90001;16.032.763;47.605.541
60230784;Feistritz/Wechsel Thurnhof;Wien;90001;16.041.602;47.601.362
60230785;Feistritz/Wechsel Turnersdlg.;Wien;90001;16.059.362;4.759.975
60230786;Feistritz/Wechsel Haidbauer;Wien;90001;16.069.261;47.596.267
60230789;Ybbs/Donau Veith-Siedlung;Wien;90001;15.120.703;48.169.985
60230791;Sarling Auhof;Wien;90001;15.120.569;4.817.434
60230792;Aigen bei Ybbs Almweg;Wien;90001;15.122.275;48.181.361
60230794;Neumarkt/Ybbs Kirchenplatz;Wien;90001;15.058.288;481.414
60230795;Ybbs/Donau Eisernes Kreuz;Wien;90001;15.079.839;48.165.761
60230799;Granz Bundesstraße;Wien;90001;15.136.316;48.212.642
60230800;Marbach/Donau Festsaal;Wien;90001;15.152.989;48.214.186
60230803;Klein Pöchlarn Artstettner Str;Wien;90001;15.215.682;48.217.304
60230804;Holzing;Wien;90001;15.134.717;48.142.838
60230805;Oberegging;Wien;90001;15.112.241;48.156.833
60230806;Kottingneusiedl Kirche;Wien;90001;16.463.218;48.701.274
60230807;Natschbach S.-Ludwig-Siedlung;Wien;90001;16.104.457;47.711.565
60230808;Natschbach Gartengasse;Wien;90001;1.609.657;47.711.837
60230811;Kemeten Nord;Wien;90001;16.152.499;47.254.949
60230812;Litzelsdorf B57;Wien;90001;16.164.186;47.225.918
60230813;Litzelsdorf Nord;Wien;90001;16.164.546;47.212.752
60230814;Litzelsdorf Volksschule;Wien;90001;16.162.138;47.207.974
60230815;Ollersdorf/Bgld Cafe Strobl;Wien;90001;16.164.115;47.188.198
60230816;Ollersdorf/Bgld Gh Graf;Wien;90001;16.164.061;47.183.033
60230817;Stegersbach B57 Nord;Wien;90001;16.162.911;47.169.556
60230819;Stegersbach B57 Süd;Wien;90001;16.171.571;47.153.859
60230820;Bocksdorf Feuerwehr;Wien;90001;16.179.467;47.143.595
60230821;Bocksdorf Gasthaus Weiss;Wien;90001;16.176.772;47.138.426
60230822;Bocksdorf Kogelberg;Wien;90001;16.182.198;47.130.261
60230823;Rohr im Burgenland;Wien;90001;16.169.999;47.116.001
60230824;Eisenhüttl Haltestelle;Wien;90001;16.198.215;47.104.336
60230825;Eisenhüttl Mühle;Wien;90001;16.199.122;47.101.156
60230826;Kukmirn Abzweigung;Wien;90001;16.218.517;47.084.925
60230827;Heugraben Gasthaus Staber;Wien;90001;16.191.504;47.116.832
60230828;Bocksdorf B57/Zieglersiedlung;Wien;90001;16.199.867;47.141.518
60230829;Neudauberg Gasthaus Murlasits;Wien;90001;16.110.692;47.171.877
60230830;Neudauberg Kreuz Haus 93;Wien;90001;16.119.549;47.176.139
60230831;Hackerberg Haus 53;Wien;90001;16.125.262;47.190.847
60230832;Ollersdorf/Bgld Landstraße 71;Wien;90001;16.140.264;47.187.477
60230833;Ollersdorf/Bgld Landstraße 54;Wien;90001;1.614.684;47.184.706
60230834;Ollersdorf/Bgld Kirchengasse;Wien;90001;16.158.779;47.182.208
60230835;Rudersdorf Schule;Wien;90001;16.123.933;47.050.721
60230838;Limbach/Bgld Holzbergstraße;Wien;90001;16.154.628;47.062.765
60230841;Limbach im Burgenland Ort;Wien;90001;16.167.016;47.059.088
60230842;Limbach im Burgenland Schule;Wien;90001;16.169.522;47.060.605
60230844;Limbach im Burgenland Lang;Wien;90001;16.183.815;47.061.597
60230846;Limbach im Burgenland Nr. 57;Wien;90001;16.174.634;47.066.712
60230847;Limbach im Bgld Zellenberg;Wien;90001;16.188.252;47.072.806
60230848;Herzograd Steyrer S./Fa. Engel;Wien;90001;14.507.639;48.157.935
60230849;Herzograd Steyrer Str./Sdlg.;Wien;90001;14.511.628;48.159.547
60230851;Herzograd Waldstraße;Wien;90001;14.509.409;48.163.802
60230852;Herzograd Schillerstraße;Wien;90001;14.512.194;48.165.204
60230853;Rudersdorf Bergkammweg;Wien;90001;16.134.506;47.047.422
60230858;St. Valentin Petzoldstraße;Wien;90001;14.516.164;48.172.603
60230859;Rudersdorf Marbachstraße;Wien;90001;16.140.722;47.063.885
60230860;St. Valentin Schwimmbad;Wien;90001;14.521.608;48.173.052
60230864;Limbach/Bgld Am Wiesengrund;Wien;90001;16.161.312;47.053.108
60230866;St. Valentin J.-Stöckler-Str.;Wien;90001;14.536.763;48.176.898
60230867;Altenhofen Autobahnunterführg.;Wien;90001;14.544.066;48.180.516
60230868;Altenhofen Bachstraße;Wien;90001;14.546.419;4.818.408
60230870;Klein-Erla Ort;Wien;90001;14.549.824;48.191.357
60230872;Herzograd Porschestraße;Wien;90001;14.515.598;48.161.195
60230876;St. Valentin Feldstraße;Wien;90001;14.519.829;48.183.816
60230878;Litzelsdorf P+R;Wien;90001;16.161.195;47.209.524
60230880;Neu-Rubring;Wien;90001;14.497.856;48.166.738
60230883;Neuberg/Bgld Kreuz;Wien;90001;16.262.345;47.165.196
60230892;Neudorf bei Ilz Bundesstraße;Wien;90001;15.943.219;47.083.286
60230893;Ilz Hauptplatz;Wien;90001;15.926.878;4.708.643
60230894;Graz Dietrichsteinplatz;Wien;90001;15.446.235;47.066.529
60230898;Rohrbach/Teich Abzweigung;Wien;90001;1.628.571;47.208.114
60230900;Rohrbach Bergen Feuerwehr;Wien;90001;16.278.299;47.202.091
60230901;Großpetersdorf Süd;Wien;90001;16.323.979;47.227.145
60230902;Großpetersd Zieglerg./Dirnbeck;Wien;90001;16.322.488;47.230.689
60230904;Großpetersdorf Rosenhügel 6;Wien;90001;1.632.794;47.236.148
60230905;Großpetersdorf Rosenhügel 30;Wien;90001;16.332.037;47.235.099
60230906;Großpetersdorf Rosenhügel Ende;Wien;90001;16.334.812;47.234.251
60230907;Großpetersdorf Burgerstraße;Wien;90001;16.330.572;47.236.368
60230908;Großpetersd Industriestr./Bweg;Wien;90001;16.330.941;47.243.186
60230910;Großpetersd Blumentalstr/Ev Ki;Wien;90001;16.321.526;47.240.649
60230911;Großpetersdorf Blumentalstr/Br;Wien;90001;16.316.208;47.243.729
60230912;Großpetersdorf Fasang./Schlain;Wien;90001;16.311.286;47.245.254
60230913;Großpetersdorf Schlain/Mozartg;Wien;90001;16.310.118;47.247.022
60230914;Großpetersd Blumentalstr/Wasse;Wien;90001;16.313.585;47.246.699
60230915;Großpetersdorf Neubaugasse;Wien;90001;16.312.642;47.243.479
60230917;Großpetersd Feldg/Bewag-Contai;Wien;90001;16.322.092;47.236.063
60230920;Großpetersdorf Hofäcker 34;Wien;90001;16.308.474;47.242.253
60230921;Großpetersdorf Zentralschule;Wien;90001;16.313.406;47.236.057
60230923;Haslach bei St. Leonhard;Wien;90001;15.327.217;48.155.874
60230925;Roggendorf/Loosdorf Ortsmitte;Wien;90001;15.377.065;48.202.045
60230926;Reith/Raabs an der Thaya Ort;Wien;90001;15.556.557;48.843.363
60230927;Kleedorf bei Hollabrunn Ort;Wien;90001;16.057.637;48.505.334
60230928;Thaures/Heidenreichstein Ort;Wien;90001;15.048.739;48.880.063
60230929;Zwinzen Kapelle;Wien;90001;15.302.001;48.698.096
60230930;Großkainraths Ortsmitte;Wien;90001;15.241.751;48.707.279
60230931;Gerweis Kapelle;Wien;90001;15.222.051;48.702.205
60230932;Altmanns b Heidenrst Feuerwehr;Wien;90001;15.093.035;48.873.328
60230933;Schlag bei Schwarzenau Kapelle;Wien;90001;15.252.136;48.727.798
60230935;Reinsbach/Allentsteig Kapelle;Wien;90001;15.314.057;48.710.137
60230936;Hausbach bei Schwarzenau Ort;Wien;90001;15.276.714;48.737.361
60230937;Warnungs Kapelle;Wien;90001;15.163.796;48.713.776
60230938;Kleingloms Kapelle;Wien;90001;15.162.277;48.744.014
60230939;Kleinpoppen Ort;Wien;90001;15.170.874;48.732.675
60230941;Germanns Feuerwehr;Wien;90001;15.207.858;48.664.746
60230948;Neuberg/Bgld Tankstelle;Wien;90001;16.264.492;47.159.662
60230950;Kleedorf/Hollabrunn Oberort;Wien;90001;16.052.301;4.850.615
60230953;Gerweis Aubachbrücke;Wien;90001;15.224.531;4.870.428
60230955;Graz Münzgrabenstraße/Stadion;Wien;90001;15.455.685;47.048.273
60230960;Graz Karl-Huber-Gasse;Wien;90001;15.463.707;4.704.359
60230961;Roggendorf/Loosdorf Gartenstr.;Wien;90001;15.376.813;48.201.111
60230977;Neuberg/Bgld Süd;Wien;90001;162.654;4.715.665
60230989;Texing Abzw. Steingrub;Wien;90001;15.326.139;48.054.167
60230990;Panholz bei Texing;Wien;90001;15.321.378;48.060.892
60230991;Kirnberg/Mank Kriegerdenkmal;Wien;90001;15.322.708;48.071.541
60230992;Oed/Mank Landesstraße;Wien;90001;15.320.237;48.083.371
60230993;Pölla/Mank;Wien;90001;15.318.773;48.089.618
60230994;Dorna bei Mank;Wien;90001;1.532.224;4.809.818
60230995;Mank Alleestraße;Wien;90001;15.336.685;48.111.395
60230997;Oberneuberg bei Kilb;Wien;90001;15.391.923;48.120.259
60230998;Hösing Ort;Wien;90001;1.540.272;48.138.156
60230999;Hürm Kirchenplatz;Wien;90001;15.412.036;48.156.096
60231000;Inning Abzw. Löbersdorf;Wien;90001;15.417.354;4.817.437
60231001;Inning bei Melk Ortsmitte;Wien;90001;15.420.058;48.179.306
60231002;Loosdorf/Melk Wachaustraße;Wien;90001;15.400.394;48.202.273
60231003;Loosdorf/Melk Sebastianistraße;Wien;90001;15.396.315;48.202.267
60231004;Loosdorf Albrechtsberger Str;Wien;90001;15.395.794;48.205.506
60231005;Albrechtsberg/Pielach Feuerw.;Wien;90001;1.539.142;48.212.055
60231006;Neubach/Pielach Ort;Wien;90001;15.382.338;4.821.831
60231007;Pielach Bachgasse;Wien;90001;15.375.214;48.222.925
60231008;Pielach Ort;Wien;90001;15.371.666;48.227.533
60231009;Pielachberg Florianiplatz;Wien;90001;15.363.698;48.229.256
60231011;Großaigen Ort;Wien;90001;153.612;48.092.792
60231012;Hörsdorf bei Mank;Wien;90001;15.332.257;4.811.759
60231015;Fachelberg Bundesstraße;Wien;90001;15.272.653;48.151.116
60231016;Lunzen Bundesstraße;Wien;90001;15.245.955;48.155.862
60231017;Mannersdorf/Zelking Feuerwehr;Wien;90001;15.242.353;48.168.799
60231018;Zelking Ort;Wien;90001;15.257.957;48.183.757
60231019;Zelking Abzw. Gassen;Wien;90001;15.262.107;4.818.714
60231020;Matzleinsdorf/Melk Melkbrücke;Wien;90001;15.277.513;48.203.787
60231021;Freiningau Süd;Wien;90001;15.292.569;48.216.802
60231022;Neuwinden bei Melk;Wien;90001;15.304.202;48.217.448
60231023;Anzenberg/Melk Bundesstraße;Wien;90001;15.240.494;4.816.388
60231026;Mank Schulstraße;Wien;90001;15.341.392;48.109.133
60231027;Kleinzell b.Mank;Wien;90001;15.322.627;48.093.464
60231028;Loipersdorf/Mank Landesstraße;Wien;90001;15.347.564;48.123.605
60231029;Loitsbach;Wien;90001;15.351.975;48.136.394
60231030;Loitsdorf Landesstraße;Wien;90001;15.363.257;48.135.986
60231031;Unterthurnhofen;Wien;90001;15.393.926;48.147.268
60231032;Arnersdorf;Wien;90001;15.431.673;48.154.502
60231035;Mank Volksschule;Wien;90001;15.343.045;48.110.597
60231036;St. Pölten Eybnerstraße;Wien;90001;15.632.662;48.211.492
60231038;Albing bei St. Pantaleon;Wien;90001;145.465;48.225.121
60231039;Altruppersdorf Gh. Schiller;Wien;90001;16.549.204;48.691.929
60231040;Texing Ortsmitte;Wien;90001;15.324.235;48.047.988
60231041;Kemeten Trafo;Wien;90001;16.150.945;47.248.242
60231042;Kemeten Bergen;Wien;90001;16.142.986;47.250.291
60231044;Herzograd Industriegebiet;Wien;90001;14.502.123;48.154.981
60231046;Tschurndorf Alois-Wessely-Str.;Wien;90001;1.640.966;47.601.234
60231058;Herzograd Viehdorfer Straße;Wien;90001;14.504.711;48.156.575
60231066;Deutschkreutz Bahngasse 40;Wien;90001;1.661.435;47.602.797
60231075;Grottendorf Ort;Wien;90001;1.541.015;48.539.385
60231077;Gföhl Parksiedlung;Wien;90001;15.487.261;4.851.989
60231078;Gföhl Karl-Weißenböck-Gasse;Wien;90001;1.550.326;48.514.951
60231083;Bonisdorf Grenze;Wien;90001;16.041.962;46.842.059
60231084;Wurschenaigen Ort;Wien;90001;15.427.361;48.502.299
60231085;Neubau bei Gföhl Ort;Wien;90001;15.423.858;4.854.155
60231088;Gföhl Abzw. Jaidhof;Wien;90001;15.481.512;48.523.996
60231089;Moritzreith Bundesstraße;Wien;90001;15.428.017;4.852.957
60231090;Neubau bei Gföhl Wandelmühle;Wien;90001;1.543.568;48.544.274
60231092;Wurschenaigen Abzw. Ort;Wien;90001;15.422.627;48.507.554
60231093;Oberpullend Wiener Str. 26/27;Wien;90001;16.503.148;47.508.428
60231095;Oberpullendorf Berggasse;Wien;90001;1.651.311;47.501.462
60231096;Oberpullendorf Leharg./Mozartg;Wien;90001;16.509.669;47.500.357
60231097;Oberpullendorf Zentralschule;Wien;90001;16.510.685;47.498.634
60231098;Oberpullendorf Mühlbachg. 37;Wien;90001;16.499.051;47.505.315
60231099;Oberpullendorf Schloßplatz 3;Wien;90001;16.503.345;4.750.304
60231100;Oberpullendorf Bahnhof;Wien;90001;1.650.516;47.495.927
60231101;Neubau bei Gföhl Kreuzung Dörr;Wien;90001;15.423.355;48.545.338
60231102;Oberpullendorf Ungargasse 109;Wien;90001;16.522.758;47.489.845
60231103;Oberpullendorf Ungargasse 11;Wien;90001;16.512.328;47.494.743
60231105;Oberpullendorf Ungargasse 53;Wien;90001;16.518.778;47.494.488
60231107;Mattersburg Hintergasse 40;Wien;90001;16.392.475;47.736.396
60231110;Mattersburg Schubertstraße;Wien;90001;16.394.326;47.735.447
60231112;Mattersburg Angergasse;Wien;90001;16.397.084;47.739.743
60231113;Mattersburg Wiener Straße;Wien;90001;16.392.394;47.741.893
60231114;Mattersburg Hirtengasse 36;Wien;90001;16.398.826;47.740.111
60231115;Mattersburg Arbeitergasse;Wien;90001;16.407.998;47.741.682
60231116;Mattersburg Fachmarktzentrum;Wien;90001;16.412.849;47.730.499
60231119;Olbersdorf Bundesstraße;Wien;90001;161.153;47.598.121
60231121;Sarling Bodenfeldstraße;Wien;90001;15.118.179;481.676
60231122;Mattersb Forchtenauerstr 52/53;Wien;90001;16.387.499;47.730.432
60231123;Kemmelbach Rasthausstraße;Wien;90001;15.096.215;48.156.108
60231124;Neumarkt/Ybbs A.-Feißt-Straße;Wien;90001;15.067.766;48.142.856
60231125;Neumarkt/Ybbs Mitterburgstr.;Wien;90001;15.073.254;4.815.872
60231126;Mattersburg Hirtengasse;Wien;90001;1.640.348;47.742.062
60231127;Mattersburg Pielgasse;Wien;90001;16.391.119;47.732.571
60231130;Allentsteig Schulen;Wien;90001;1.532.401;48.697.699
60231131;Echsenbach Steingraben;Wien;90001;15.216.149;48.717.552
60231132;Echsenbach Nordhangstraße;Wien;90001;15.217.937;48.719.424
60231133;Echsenbach Am Spitz;Wien;90001;1.522.392;48.717.131
60231134;Kleinreichenbach Ort;Wien;90001;15.254.579;48.758.371
60231135;Edengans Ort;Wien;90001;15.262.781;48.776.726
60231136;Rafings Kirche;Wien;90001;15.298.561;4.877.521
60231137;Echsenbach Berg/Rieweiser Krzg;Wien;90001;15.212.457;48.718.524
60231138;Unterhaus Hohe Brücke;Wien;90001;16.200.883;47.512.014
60231139;Mattersburg Bergstraße;Wien;90001;16.396.428;47.729.121
60231140;Scheiblingkirchen Bundesstraße;Wien;90001;16.128.937;47.661.536
60231141;Gleißenfeld Kapellenplatz;Wien;90001;16.131.182;47.676.611
60231142;Echsenbach Gerweiser Straße;Wien;90001;15.217.254;48.717.012
60231143;Markl Ort;Wien;90001;15.279.067;48.765.666
60231144;Zistersdorf Bahnstraße;Wien;90001;16.770.936;48.545.178
60231145;Meires Ort;Wien;90001;1.528.753;4.877.807
60231146;Zistersdorf Schlossplatz;Wien;90001;16.760.659;48.544.072
60231147;Sprögnitz Kapelle;Wien;90001;15.233.002;48.542.038
60231148;Rieweis Kapelle;Wien;90001;15.198.039;48.711.506
60231151;Mattersburg Josef-Hyrtl-Gasse;Wien;90001;16.407.881;47.740.727
60231152;St Georgen/Leys Feuerwehr;Wien;90001;15.225.204;48.031.326
60231153;St Georgen/Leys Drei Tore;Wien;90001;15.215.727;48.029.464
60231154;Pfoisau bei Oberndorf;Wien;90001;15.199.809;48.040.162
60231155;Oberndorf/Melk Staudenhof;Wien;90001;15.208.262;48.052.335
60231156;St. Georgen/Leys Wiesmühl;Wien;90001;15.207.499;48.031.038
60231157;Wr. Neustadt Krickelgasse;Wien;90001;16.232.575;47.791.918
60231158;Wr. Neustadt Olof-Palme-Platz;Wien;90001;16.220.349;47.804.711
