STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;NSH_TAG;eor
        430;19990120;    9;   0.0;   0;   0;   0;eor
        430;19990121;    9;   1.3;   6;   0;   0;eor
        430;19990122;    9;   0.0;   0;   0;   0;eor
        430;19990123;    9;   0.0;   6;   0;   0;eor
        430;19990124;    9;   0.0;   6;   0;   0;eor
        430;19990125;    9;   8.3;   6;   0;   0;eor
        430;19990126;    9;   0.4;   6;   0;   0;eor
        430;19990127;    9;   0.3;   8;   0;   0;eor
        430;19990128;    9;   1.9;   8;   0;   0;eor
        430;19990129;    9;   0.1;   7;   1;   1;eor
        430;19990130;    9;   0.0;   7;   1;   0;eor
        430;19990131;    9;   0.0;   8;   0;   0;eor
        430;19990201;    9;   0.1;   6;   0;   0;eor
        430;19990202;    9;   0.1;   6;   0;   0;eor
        430;19990203;    9;   5.9;   6;   0;   0;eor
        430;19990204;    9;   4.3;   8;   0;   0;eor
        430;19990205;    9;   2.3;   8;   0;   0;eor
        430;19990206;    9;   0.7;   8;   1;   1;eor
        430;19990207;    9;   1.2;   7;   0;   0;eor
        430;19990208;    9;   0.2;   7;   0;   0;eor
        430;19990209;    9;   0.0;   7;   1;   1;eor
        430;19990210;    9;   0.0;   0;   0;   0;eor
        430;19990211;    9;   0.0;   0;   0;   0;eor
        430;19990212;    9;   0.0;   0;   0;   0;eor
        430;19990213;    9;   0.0;   0;   0;   0;eor
        430;19990214;    9;   0.0;   7;   0;   0;eor
        430;19990215;    9;   0.2;   8;   0;   0;eor
        430;19990216;    9;   7.9;   8;   1;   1;eor
        430;19990217;    9;   1.0;   7;  10;   9;eor
        430;19990218;    9;   0.0;   7;  18;   8;eor
        430;19990219;    9;   6.2;   8;  13;   0;eor
        430;19990220;    9;   0.0;   6;   0;   0;eor
        430;19990221;    9;   4.4;   8;   0;   0;eor
        430;19990222;    9;   0.9;   8;   0;   0;eor
        430;19990223;    9;   0.8;   8;   0;   0;eor
        430;19990224;    9;   0.6;   7;   0;   0;eor
        430;19990225;    9;   2.4;   8;   0;   0;eor
        430;19990226;    9;   0.3;   6;   0;   0;eor
        430;19990227;    9;   0.0;   6;   0;   0;eor
        430;19990228;    9;   0.3;   6;   0;   0;eor
        430;19990301;    9;   8.9;   6;   0;   0;eor
        430;19990302;    9;   7.2;   6;   0;   0;eor
        430;19990303;    9;   3.9;   6;   0;   0;eor
        430;19990304;    9;   0.0;   6;   0;   0;eor
        430;19990305;    9;   5.0;   6;   0;   0;eor
        430;19990306;    9;   0.0;   6;   0;   0;eor
        430;19990307;    9;   0.0;   0;   0;   0;eor
        430;19990308;    9;   0.0;   0;   0;   0;eor
        430;19990309;    9;   0.7;   6;   0;   0;eor
        430;19990310;    9;   1.1;   6;   0;   0;eor
        430;19990311;    9;   0.0;   7;   0;   0;eor
        430;19990312;    9;   0.0;   0;   0;   0;eor
        430;19990313;    9;   0.0;   0;   0;   0;eor
        430;19990314;    9;   0.0;   6;   0;   0;eor
        430;19990315;    9;   0.0;   6;   0;   0;eor
        430;19990316;    9;   0.0;   6;   0;   0;eor
        430;19990317;    9;   0.0;   0;   0;   0;eor
        430;19990318;    9;   0.0;   0;   0;   0;eor
        430;19990319;    9;   0.5;   6;   0;   0;eor
        430;19990320;    9;   3.2;   8;   0;   0;eor
        430;19990321;    9;   0.9;   6;   0;   0;eor
        430;19990322;    9;   1.1;   6;   0;   0;eor
        430;19990323;    9;   2.6;   6;   0;   0;eor
        430;19990324;    9;   0.0;   6;   0;   0;eor
        430;19990325;    9;   0.0;   0;   0;   0;eor
        430;19990326;    9;   0.0;   6;   0;   0;eor
        430;19990327;    9;   4.3;   6;   0;   0;eor
        430;19990328;    9;   0.0;   6;   0;   0;eor
        430;19990329;    9;   0.0;   0;   0;   0;eor
        430;19990330;    9;   0.0;   0;   0;   0;eor
        430;19990331;    9;   0.0;   0;   0;   0;eor
        430;19990401;    9;   0.0;   0;   0;   0;eor
        430;19990402;    9;   0.0;   0;   0;   0;eor
        430;19990403;    9;   0.0;   0;   0;   0;eor
        430;19990404;    9;   0.0;   0;   0;   0;eor
        430;19990405;    9;   1.5;   6;   0;   0;eor
        430;19990406;    9;   8.9;   6;   0;   0;eor
        430;19990407;    9;   2.4;   6;   0;   0;eor
        430;19990408;    9;   0.6;   6;   0;   0;eor
        430;19990409;    9;   0.0;   0;   0;   0;eor
        430;19990410;    9;   0.0;   0;   0;   0;eor
        430;19990411;    9;   0.0;   6;   0;   0;eor
        430;19990412;    9;   0.0;   6;   0;   0;eor
        430;19990413;    9;   2.0;   6;   0;   0;eor
        430;19990414;    9;   4.3;   8;   0;   0;eor
        430;19990415;    9;   0.0;   6;   0;   0;eor
        430;19990416;    9;   4.7;   6;   0;   0;eor
        430;19990417;    9;   6.3;   6;   0;   0;eor
        430;19990418;    9;   0.0;   6;   0;   0;eor
        430;19990419;    9;   0.0;   0;   0;   0;eor
        430;19990420;    9;   0.0;   0;   0;   0;eor
        430;19990421;    9;   0.8;   6;   0;   0;eor
        430;19990422;    9;   0.6;   6;   0;   0;eor
        430;19990423;    9;   5.0;   6;   0;   0;eor
        430;19990424;    9;   0.0;   6;   0;   0;eor
        430;19990425;    9;   0.1;   6;   0;   0;eor
        430;19990426;    9;   0.0;   6;   0;   0;eor
        430;19990427;    9;   0.0;   6;   0;   0;eor
        430;19990428;    9;   0.0;   0;   0;   0;eor
        430;19990429;    9;   0.0;   0;   0;   0;eor
        430;19990430;    9;   0.0;   0;   0;   0;eor
        430;19990501;    9;   0.0;   0;   0;   0;eor
        430;19990502;    9;   0.0;   0;   0;   0;eor
        430;19990503;    9;   0.0;   0;   0;   0;eor
        430;19990504;    9;   0.0;   0;   0;   0;eor
        430;19990505;    9;   0.0;   0;   0;   0;eor
        430;19990506;    9;   0.0;   0;   0;   0;eor
        430;19990507;    9;   0.0;   0;   0;   0;eor
        430;19990508;    9;   7.2;   6;   0;   0;eor
        430;19990509;    9;   0.0;   6;   0;   0;eor
        430;19990510;    9;   8.2;   6;   0;   0;eor
        430;19990511;    9;   2.7;   6;   0;   0;eor
        430;19990512;    9;   1.4;   6;   0;   0;eor
        430;19990513;    9;   1.0;   6;   0;   0;eor
        430;19990514;    9;   0.9;   6;   0;   0;eor
        430;19990515;    9;   0.4;   6;   0;   0;eor
        430;19990516;    9;   0.0;   0;   0;   0;eor
        430;19990517;    9;   0.0;   0;   0;   0;eor
        430;19990518;    9;   0.0;   0;   0;   0;eor
        430;19990519;    9;   0.0;   6;   0;   0;eor
        430;19990520;    9;   0.0;   0;   0;   0;eor
        430;19990521;    9;   0.6;   6;   0;   0;eor
        430;19990522;    9;   3.1;   6;   0;   0;eor
        430;19990523;    9;   0.0;   0;   0;   0;eor
        430;19990524;    9;   0.0;   0;   0;   0;eor
        430;19990525;    9;   0.0;   0;   0;   0;eor
        430;19990526;    9;   0.0;   0;   0;   0;eor
        430;19990527;    9;   0.0;   0;   0;   0;eor
        430;19990528;    9;   0.1;   6;   0;   0;eor
        430;19990529;    9;   0.0;   0;   0;   0;eor
        430;19990530;    9;   0.0;   6;   0;   0;eor
        430;19990531;    9;   7.5;   6;   0;   0;eor
        430;19990601;    9;   0.0;   0;   0;   0;eor
        430;19990602;    9;   9.9;   6;   0;   0;eor
        430;19990603;    9;   0.0;   6;   0;   0;eor
        430;19990604;    9;   0.0;   6;   0;   0;eor
        430;19990605;    9;   2.3;   6;   0;   0;eor
        430;19990606;    9;   0.0;   6;   0;   0;eor
        430;19990607;    9;   0.0;   0;   0;   0;eor
        430;19990608;    9;  12.5;   6;   0;   0;eor
        430;19990609;    9;   0.0;   0;   0;   0;eor
        430;19990610;    9;   3.7;   6;   0;   0;eor
        430;19990611;    9;   0.0;   6;   0;   0;eor
        430;19990612;    9;   2.5;   6;   0;   0;eor
        430;19990613;    9;   0.0;   6;   0;   0;eor
        430;19990614;    9;   0.0;   0;   0;   0;eor
        430;19990615;    9;   0.0;   0;   0;   0;eor
        430;19990616;    9;   0.0;   0;   0;   0;eor
        430;19990617;    9;   6.8;   6;   0;   0;eor
        430;19990618;    9;   0.1;   6;   0;   0;eor
        430;19990619;    9;   0.0;   0;   0;   0;eor
        430;19990620;    9;   7.7;   6;   0;   0;eor
        430;19990621;    9;   0.0;   6;   0;   0;eor
        430;19990622;    9;   0.0;   6;   0;   0;eor
        430;19990623;    9;   0.0;   0;   0;   0;eor
        430;19990624;    9;   0.0;   0;   0;   0;eor
        430;19990625;    9;   0.0;   0;   0;   0;eor
        430;19990626;    9;   0.0;   6;   0;   0;eor
        430;19990627;    9;   0.0;   6;   0;   0;eor
        430;19990628;    9;   0.0;   6;   0;   0;eor
        430;19990629;    9;   0.0;   6;   0;   0;eor
        430;19990630;    9;   0.0;   6;   0;   0;eor
        430;19990701;    9;   0.8;   6;   0;   0;eor
        430;19990702;    9;   0.0;   6;   0;   0;eor
        430;19990703;    9;   0.0;   6;   0;   0;eor
        430;19990704;    9;   0.0;   0;   0;   0;eor
        430;19990705;    9;   7.9;   6;   0;   0;eor
        430;19990706;    9;   1.4;   6;   0;   0;eor
        430;19990707;    9;   0.5;   6;   0;   0;eor
        430;19990708;    9;   0.0;   0;   0;   0;eor
        430;19990709;    9;   0.0;   0;   0;   0;eor
        430;19990710;    9;   0.0;   0;   0;   0;eor
        430;19990711;    9;   0.0;   6;   0;   0;eor
        430;19990712;    9;  25.4;   8;   0;   0;eor
        430;19990713;    9;  11.7;   6;   0;   0;eor
        430;19990714;    9;   0.6;   6;   0;   0;eor
        430;19990715;    9;   0.4;   6;   0;   0;eor
        430;19990716;    9;   0.0;   6;   0;   0;eor
        430;19990717;    9;   0.0;   0;   0;   0;eor
        430;19990718;    9;   0.0;   0;   0;   0;eor
        430;19990719;    9;   0.0;   0;   0;   0;eor
        430;19990720;    9;   1.7;   6;   0;   0;eor
        430;19990721;    9;   0.1;   6;   0;   0;eor
        430;19990722;    9;   0.7;   6;   0;   0;eor
        430;19990723;    9;   0.0;   6;   0;   0;eor
        430;19990724;    9;   0.6;   6;   0;   0;eor
        430;19990725;    9;   0.0;   6;   0;   0;eor
        430;19990726;    9;   0.8;   6;   0;   0;eor
        430;19990727;    9;   0.0;   0;   0;   0;eor
        430;19990728;    9;   0.0;   0;   0;   0;eor
        430;19990729;    9;   0.0;   0;   0;   0;eor
        430;19990730;    9;   0.0;   0;   0;   0;eor
        430;19990731;    9;   0.0;   0;   0;   0;eor
        430;19990801;    9;   0.0;   0;   0;   0;eor
        430;19990802;    9;   0.0;   0;   0;   0;eor
        430;19990803;    9;   0.0;   0;   0;   0;eor
        430;19990804;    9;   0.0;   0;   0;   0;eor
        430;19990805;    9;   0.0;   0;   0;   0;eor
        430;19990806;    9;   0.0;   0;   0;   0;eor
        430;19990807;    9;   1.1;   6;   0;   0;eor
        430;19990808;    9;   0.1;   6;   0;   0;eor
        430;19990809;    9;   3.4;   6;   0;   0;eor
        430;19990810;    9;   0.1;   6;   0;   0;eor
        430;19990811;    9;   0.0;   0;   0;   0;eor
        430;19990812;    9;   0.4;   6;   0;   0;eor
        430;19990813;    9;   0.0;   0;   0;   0;eor
        430;19990814;    9;   7.1;   6;   0;   0;eor
        430;19990815;    9;   2.7;   6;   0;   0;eor
        430;19990816;    9;   0.0;   0;   0;   0;eor
        430;19990817;    9;   1.3;   6;   0;   0;eor
        430;19990818;    9;   3.8;   6;   0;   0;eor
        430;19990819;    9;   0.5;   6;   0;   0;eor
        430;19990820;    9;   6.2;   6;   0;   0;eor
        430;19990821;    9;   0.7;   6;   0;   0;eor
        430;19990822;    9;   0.0;   6;   0;   0;eor
        430;19990823;    9;   0.0;   0;   0;   0;eor
        430;19990824;    9;   0.0;   0;   0;   0;eor
        430;19990825;    9;   0.0;   0;   0;   0;eor
        430;19990826;    9;   1.1;   6;   0;   0;eor
        430;19990827;    9;   0.0;   6;   0;   0;eor
        430;19990828;    9;   0.0;   0;   0;   0;eor
        430;19990829;    9;   0.0;   0;   0;   0;eor
        430;19990830;    9;   1.9;   6;   0;   0;eor
        430;19990831;    9;   0.0;   6;   0;   0;eor
        430;19990901;    9;   1.9;   6;   0;   0;eor
        430;19990902;    9;   0.0;   0;   0;   0;eor
        430;19990903;    9;   0.0;   0;   0;   0;eor
        430;19990904;    9;   0.0;   0;   0;   0;eor
        430;19990905;    9;   0.0;   0;   0;   0;eor
        430;19990906;    9;   0.0;   6;   0;   0;eor
        430;19990907;    9;   0.0;   6;   0;   0;eor
        430;19990908;    9;   0.0;   0;   0;   0;eor
        430;19990909;    9;   0.0;   0;   0;   0;eor
        430;19990910;    9;   0.0;   0;   0;   0;eor
        430;19990911;    9;   0.0;   0;   0;   0;eor
        430;19990912;    9;   0.0;   0;   0;   0;eor
        430;19990913;    9;   0.0;   0;   0;   0;eor
        430;19990914;    9;   0.0;   0;   0;   0;eor
        430;19990915;    9;   0.0;   0;   0;   0;eor
        430;19990916;    9;   0.0;   0;   0;   0;eor
        430;19990917;    9;   0.4;   6;   0;   0;eor
        430;19990918;    9;   0.6;   6;   0;   0;eor
        430;19990919;    9;   0.0;   6;   0;   0;eor
        430;19990920;    9;   0.7;   6;   0;   0;eor
        430;19990921;    9;   0.0;   6;   0;   0;eor
        430;19990922;    9;   0.0;   6;   0;   0;eor
        430;19990923;    9;   0.0;   6;   0;   0;eor
        430;19990924;    9;   0.0;   6;   0;   0;eor
        430;19990925;    9;   0.0;   6;   0;   0;eor
        430;19990926;    9;   0.5;   6;   0;   0;eor
        430;19990927;    9;   0.0;   6;   0;   0;eor
        430;19990928;    9;   1.2;   6;   0;   0;eor
        430;19990929;    9;   3.2;   6;   0;   0;eor
        430;19990930;    9;   4.0;   6;   0;   0;eor
        430;19991001;    9;   4.0;   6;   0;   0;eor
        430;19991002;    9;   0.2;   6;   0;   0;eor
        430;19991003;    9;   0.0;   6;   0;   0;eor
        430;19991004;    9;   0.0;   6;   0;   0;eor
        430;19991005;    9;   0.0;   6;   0;   0;eor
        430;19991006;    9;   1.6;   6;   0;   0;eor
        430;19991007;    9;   0.5;   6;   0;   0;eor
        430;19991008;    9;   1.0;   6;   0;   0;eor
        430;19991009;    9;   2.4;   6;   0;   0;eor
        430;19991010;    9;   2.2;   6;   0;   0;eor
        430;19991011;    9;   0.4;   6;   0;   0;eor
        430;19991012;    9;   0.0;   0;   0;   0;eor
        430;19991013;    9;   0.0;   6;   0;   0;eor
        430;19991014;    9;   0.6;   6;   0;   0;eor
        430;19991015;    9;   0.0;   0;   0;   0;eor
        430;19991016;    9;   0.0;   0;   0;   0;eor
        430;19991017;    9;   0.0;   6;   0;   0;eor
        430;19991018;    9;   0.0;   0;   0;   0;eor
        430;19991019;    9;   0.0;   0;   0;   0;eor
        430;19991020;    9;   0.0;   0;   0;   0;eor
        430;19991021;    9;   0.0;   6;   0;   0;eor
        430;19991022;    9;   0.0;   6;   0;   0;eor
        430;19991023;    9;   1.0;   6;   0;   0;eor
        430;19991024;    9;   0.1;   6;   0;   0;eor
        430;19991025;    9;   0.0;   0;   0;   0;eor
        430;19991026;    9;   0.6;   6;   0;   0;eor
        430;19991027;    9;   0.0;   6;   0;   0;eor
        430;19991028;    9;   0.0;   6;   0;   0;eor
        430;19991029;    9;   0.0;   0;   0;   0;eor
        430;19991030;    9;   1.5;   6;   0;   0;eor
        430;19991031;    9;   0.8;   6;   0;   0;eor
        430;19991101;    9;   2.4;   6;   0;   0;eor
        430;19991102;    9;   5.3;   6;   0;   0;eor
        430;19991103;    9;   0.0;   0;   0;   0;eor
        430;19991104;    9;   0.0;   0;   0;   0;eor
        430;19991105;    9;   0.0;   6;   0;   0;eor
        430;19991106;    9;   0.0;   6;   0;   0;eor
        430;19991107;    9;   0.5;   6;   0;   0;eor
        430;19991108;    9;   0.5;   6;   0;   0;eor
        430;19991109;    9;   3.3;   6;   0;   0;eor
        430;19991110;    9;   0.2;   6;   0;   0;eor
        430;19991111;    9;   0.0;   0;   0;   0;eor
        430;19991112;    9;   0.0;   0;   0;   0;eor
        430;19991113;    9;   1.6;   6;   0;   0;eor
        430;19991114;    9;   0.2;   6;   0;   0;eor
        430;19991115;    9;   0.0;   0;   0;   0;eor
        430;19991116;    9;   0.0;   0;   0;   0;eor
        430;19991117;    9;   1.5;   8;   0;   0;eor
        430;19991118;    9;   2.9;   8;   0;   0;eor
        430;19991119;    9;   1.2;   8;   0;   0;eor
        430;19991120;    9;   0.4;   7;   0;   0;eor
        430;19991121;    9;   1.3;   7;   3;   3;eor
        430;19991122;    9;   0.0;   7;   1;   1;eor
        430;19991123;    9;   0.0;   7;   1;   0;eor
        430;19991124;    9;   0.0;   0;   1;   0;eor
        430;19991125;    9;   0.0;   6;   0;   0;eor
        430;19991126;    9;   0.0;   0;   0;   0;eor
        430;19991127;    9;   0.1;   6;   0;   0;eor
        430;19991128;    9;   0.0;   0;   0;   0;eor
        430;19991129;    9;   0.0;   6;   0;   0;eor
        430;19991130;    9;   0.0;   6;   0;   0;eor
        430;19991201;    9;   6.1;   6;   0;   0;eor
        430;19991202;    9;   7.5;   8;   0;   0;eor
        430;19991203;    9;   2.6;   6;   0;   0;eor
        430;19991204;    9;   0.4;   8;   0;   0;eor
        430;19991205;    9;   0.7;   8;   0;   0;eor
        430;19991206;    9;   6.0;   8;   0;   0;eor
        430;19991207;    9;   2.6;   6;   0;   0;eor
        430;19991208;    9;   0.1;   6;   0;   0;eor
        430;19991209;    9;   1.0;   6;   0;   0;eor
        430;19991210;    9;   0.0;   6;   0;   0;eor
        430;19991211;    9;   4.6;   6;   0;   0;eor
        430;19991212;    9;   5.1;   6;   0;   0;eor
        430;19991213;    9;   1.8;   8;   0;   0;eor
        430;19991214;    9;   5.3;   8;   0;   0;eor
        430;19991215;    9;   0.0;   7;   0;   0;eor
        430;19991216;    9;   0.0;   7;   0;   0;eor
        430;19991217;    9;   0.9;   8;   0;   0;eor
        430;19991218;    9;   0.2;   8;   0;   0;eor
        430;19991219;    9;   0.2;   7;   0;   0;eor
        430;19991220;    9;   0.0;   7;   0;   0;eor
        430;19991221;    9;   0.0;   7;   0;   0;eor
        430;19991222;    9;   0.0;   0;   0;   0;eor
        430;19991223;    9;   2.0;   8;   0;   0;eor
        430;19991224;    9;   4.2;   6;   0;   0;eor
        430;19991225;    9;   2.8;   6;   0;   0;eor
        430;19991226;    9;   8.3;   8;   0;   0;eor
        430;19991227;    9;   0.0;   6;   2;   2;eor
        430;19991228;    9;   0.0;   6;   1;   0;eor
        430;19991229;    9;   0.2;   8;   0;   0;eor
        430;19991230;    9;   1.4;   8;   0;   0;eor
        430;19991231;    9;   0.0;   0;   0;   0;eor
        430;20000101;    9;   2.0;   6;   0;   0;eor
        430;20000102;    9;   0.0;   6;   0;   0;eor
        430;20000103;    9;   0.0;   6;   0;   0;eor
        430;20000104;    9;   2.6;   8;   0;   0;eor
        430;20000105;    9;   0.0;   0;   0;   0;eor
        430;20000106;    9;   0.6;   6;   0;   0;eor
        430;20000107;    9;   0.0;   6;   0;   0;eor
        430;20000108;    9;   0.8;   6;   0;   0;eor
        430;20000109;    9;   0.0;   6;   0;   0;eor
        430;20000110;    9;   0.0;   6;   0;   0;eor
        430;20000111;    9;   0.0;   0;   0;   0;eor
        430;20000112;    9;   0.0;   0;   0;   0;eor
        430;20000113;    9;   0.0;   0;   0;   0;eor
        430;20000114;    9;   0.0;   7;   0;   0;eor
        430;20000115;    9;   0.0;   8;   0;   0;eor
        430;20000116;    9;   0.8;   6;   0;   0;eor
        430;20000117;    9;   2.0;   6;   0;   0;eor
        430;20000118;    9;   2.8;   8;   0;   0;eor
        430;20000119;    9;   0.1;   8;   0;   0;eor
        430;20000120;    9;   6.8;   8;   0;   0;eor
        430;20000121;    9;   0.6;   7;   3;   3;eor
        430;20000122;    9;   0.9;   7;   2;   0;eor
        430;20000123;    9;   0.0;   7;   5;   3;eor
        430;20000124;    9;   0.0;   7;   5;   0;eor
        430;20000125;    9;   0.0;   8;   5;   0;eor
        430;20000126;    9;   0.1;   8;   4;   0;eor
        430;20000127;    9;   0.0;   6;   0;   0;eor
        430;20000128;    9;   0.8;   8;   0;   0;eor
        430;20000129;    9;  10.1;   6;   0;   0;eor
        430;20000130;    9;   5.7;   8;   0;   0;eor
        430;20000131;    9;   2.8;   6;   0;   0;eor
        430;20000201;    9;   2.0;   6;   0;   0;eor
        430;20000202;    9;   6.2;   8;   0;   0;eor
        430;20000203;    9;   0.0;   6;   0;   0;eor
        430;20000204;    9;   1.3;   6;   0;   0;eor
        430;20000205;    9;   0.0;   6;   0;   0;eor
        430;20000206;    9;   0.0;   6;   0;   0;eor
        430;20000207;    9;   0.6;   6;   0;   0;eor
        430;20000208;    9;   5.1;   6;   0;   0;eor
        430;20000209;    9;   9.1;   6;   0;   0;eor
        430;20000210;    9;   2.8;   6;   0;   0;eor
        430;20000211;    9;   0.0;   6;   0;   0;eor
        430;20000212;    9;   1.0;   8;   0;   0;eor
        430;20000213;    9;   4.2;   8;   0;   0;eor
        430;20000214;    9;   0.1;   8;   0;   0;eor
        430;20000215;    9;   3.3;   6;   0;   0;eor
        430;20000216;    9;   2.3;   6;   0;   0;eor
        430;20000217;    9;   0.0;   8;   0;   0;eor
        430;20000218;    9;   0.5;   8;   0;   0;eor
        430;20000219;    9;   1.7;   8;   0;   0;eor
        430;20000220;    9;   0.1;   7;   0;   0;eor
        430;20000221;    9;   0.0;   0;   0;   0;eor
        430;20000222;    9;   0.6;   8;   0;   0;eor
        430;20000223;    9;   0.6;   8;   1;   1;eor
        430;20000224;    9;   3.7;   6;   0;   0;eor
        430;20000225;    9;   1.4;   8;   0;   0;eor
        430;20000226;    9;   0.0;   6;   0;   0;eor
        430;20000227;    9;   0.0;   0;   0;   0;eor
        430;20000228;    9;   1.6;   6;   0;   0;eor
        430;20000229;    9;   2.6;   6;   0;   0;eor
        430;20000301;    9;   0.1;   6;   0;   0;eor
        430;20000302;    9;   5.8;   8;   0;   0;eor
        430;20000303;    9;   2.9;   6;   0;   0;eor
        430;20000304;    9;   0.6;   7;   0;   0;eor
        430;20000305;    9;   0.0;   7;   0;   0;eor
        430;20000306;    9;   0.0;   6;   0;   0;eor
        430;20000307;    9;   3.3;   6;   0;   0;eor
        430;20000308;    9;  10.9;   6;   0;   0;eor
        430;20000309;    9;  12.2;   6;   0;   0;eor
        430;20000310;    9;   2.1;   6;   0;   0;eor
        430;20000311;    9;   1.7;   6;   0;   0;eor
        430;20000312;    9;   0.2;   6;   0;   0;eor
        430;20000313;    9;   1.4;   6;   0;   0;eor
        430;20000314;    9;  10.1;   6;   0;   0;eor
        430;20000315;    9;   2.8;   8;   0;   0;eor
        430;20000316;    9;   5.7;   8;   0;   0;eor
        430;20000317;    9;   0.0;   0;   2;   2;eor
        430;20000318;    9;   0.0;   0;   0;   0;eor
        430;20000319;    9;   0.0;   0;   0;   0;eor
        430;20000320;    9;   0.0;   0;   0;   0;eor
        430;20000321;    9;   0.0;   6;   0;   0;eor
        430;20000322;    9;   0.0;   0;   0;   0;eor
        430;20000323;    9;   0.0;   0;   0;   0;eor
        430;20000324;    9;   0.1;   6;   0;   0;eor
        430;20000325;    9;   0.2;   6;   0;   0;eor
        430;20000326;    9;   3.8;   6;   0;   0;eor
        430;20000327;    9;   1.6;   6;   0;   0;eor
        430;20000328;    9;   5.5;   6;   0;   0;eor
        430;20000329;    9;   0.0;   6;   0;   0;eor
        430;20000330;    9;   3.4;   6;   0;   0;eor
        430;20000331;    9;   1.1;   6;   0;   0;eor
        430;20000401;    9;   0.0;   6;   0;   0;eor
        430;20000402;    9;   0.0;   0;   0;   0;eor
        430;20000403;    9;   0.0;   0;   0;   0;eor
        430;20000404;    9;   1.1;   6;   0;   0;eor
        430;20000405;    9;   0.0;   0;   0;   0;eor
        430;20000406;    9;   0.0;   6;   0;   0;eor
        430;20000407;    9;   0.0;   6;   0;   0;eor
        430;20000408;    9;   0.0;   6;   0;   0;eor
        430;20000409;    9;   0.0;   0;   0;   0;eor
        430;20000410;    9;   0.0;   0;   0;   0;eor
        430;20000411;    9;   0.0;   0;   0;   0;eor
        430;20000412;    9;   6.4;   6;   0;   0;eor
        430;20000413;    9;   0.1;   6;   0;   0;eor
        430;20000414;    9;   0.1;   6;   0;   0;eor
        430;20000415;    9;  13.9;   6;   0;   0;eor
        430;20000416;    9;   0.0;   0;   0;   0;eor
        430;20000417;    9;   0.0;   6;   0;   0;eor
        430;20000418;    9;   0.1;   6;   0;   0;eor
        430;20000419;    9;   1.2;   6;   0;   0;eor
        430;20000420;    9;   0.0;   0;   0;   0;eor
        430;20000421;    9;   0.0;   0;   0;   0;eor
        430;20000422;    9;   0.0;   0;   0;   0;eor
        430;20000423;    9;   0.0;   0;   0;   0;eor
        430;20000424;    9;   0.0;   6;   0;   0;eor
        430;20000425;    9;   0.0;   0;   0;   0;eor
        430;20000426;    9;   0.0;   0;   0;   0;eor
        430;20000427;    9;   0.0;   0;   0;   0;eor
        430;20000428;    9;   0.0;   0;   0;   0;eor
        430;20000429;    9;   0.0;   6;   0;   0;eor
        430;20000430;    9;   9.3;   8;   0;   0;eor
        430;20000501;    9;   1.2;   6;   0;   0;eor
        430;20000502;    9;   0.0;   0;   0;   0;eor
        430;20000503;    9;   0.0;   0;   0;   0;eor
        430;20000504;    9;   0.0;   0;   0;   0;eor
        430;20000505;    9;   0.0;   0;   0;   0;eor
        430;20000506;    9;   0.0;   0;   0;   0;eor
        430;20000507;    9;   0.0;   0;   0;   0;eor
        430;20000508;    9;   0.0;   0;   0;   0;eor
        430;20000509;    9;   0.0;   0;   0;   0;eor
        430;20000510;    9;   0.0;   6;   0;   0;eor
        430;20000511;    9;   0.0;   0;   0;   0;eor
        430;20000512;    9;   0.0;   0;   0;   0;eor
        430;20000513;    9;   0.0;   0;   0;   0;eor
        430;20000514;    9;   0.0;   0;   0;   0;eor
        430;20000515;    9;   0.0;   0;   0;   0;eor
        430;20000516;    9;   0.0;   0;   0;   0;eor
        430;20000517;    9;   1.7;   6;   0;   0;eor
        430;20000518;    9;   0.2;   6;   0;   0;eor
        430;20000519;    9;   1.7;   6;   0;   0;eor
        430;20000520;    9;   1.3;   6;   0;   0;eor
        430;20000521;    9;   0.5;   6;   0;   0;eor
        430;20000522;    9;   3.0;   6;   0;   0;eor
        430;20000523;    9;   0.0;   0;   0;   0;eor
        430;20000524;    9;   0.0;   6;   0;   0;eor
        430;20000525;    9;   0.5;   6;   0;   0;eor
        430;20000526;    9;   0.0;   0;   0;   0;eor
        430;20000527;    9;   1.3;   6;   0;   0;eor
        430;20000528;    9;   0.0;   6;   0;   0;eor
        430;20000529;    9;   0.8;   6;   0;   0;eor
        430;20000530;    9;   0.7;   6;   0;   0;eor
        430;20000531;    9;   0.0;   6;   0;   0;eor
        430;20000601;    9;   0.0;   6;   0;   0;eor
        430;20000602;    9;   0.0;   0;   0;   0;eor
        430;20000603;    9;   5.8;   6;   0;   0;eor
        430;20000604;    9;   0.0;   6;   0;   0;eor
        430;20000605;    9;   2.0;   6;   0;   0;eor
        430;20000606;    9;   0.0;   0;   0;   0;eor
        430;20000607;    9;   0.0;   6;   0;   0;eor
        430;20000608;    9;   0.0;   0;   0;   0;eor
        430;20000609;    9;   0.0;   0;   0;   0;eor
        430;20000610;    9;   0.0;   0;   0;   0;eor
        430;20000611;    9;   8.5;   6;   0;   0;eor
        430;20000612;    9;   0.0;   0;   0;   0;eor
        430;20000613;    9;   0.0;   0;   0;   0;eor
        430;20000614;    9;   5.4;   6;   0;   0;eor
        430;20000615;    9;   0.5;   6;   0;   0;eor
        430;20000616;    9;   0.0;   6;   0;   0;eor
        430;20000617;    9;   0.0;   0;   0;   0;eor
        430;20000618;    9;   0.0;   0;   0;   0;eor
